Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,366299,15462111,214082,14-Apr-19,Void: 02-ED Weekly Rate - (14-Apr-19),Incorrect Entry,Lot-Weekly,Lee,88
Sunland RV Resort Emerald Desert,366299,15462112,214082,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,9.57
Sunland RV Resort Emerald Desert,366299,15462113,214082,14-Apr-19,Void:    - 1 x Pets,Incorrect Entry,PETS,Lee,3
Sunland RV Resort Emerald Desert,366299,15462114,214082,14-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,366299,15462115,214082,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,338891,15854380,193666,14-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,10.38
Sunland RV Resort Emerald Desert,377285,15854990,222260,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,2.25
Sunland RV Resort Emerald Desert,367561,15854609,215017,14-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,49.72
Sunland RV Resort Emerald Desert,377285,15854991,222260,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,2.25
Sunland RV Resort Emerald Desert,331232,15854393,188354,14-Apr-19,Void: Energy Charge - (9602 - 9602),Incorrect Entry,USAGE REIMB-ELECTRIC,Lee,0
Sunland RV Resort Emerald Desert,331232,15854394,188354,14-Apr-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Lee,9.6
Sunland RV Resort Emerald Desert,331232,15854422,188354,14-Apr-19,Void: Energy Charge - (9602 - 9602),Incorrect Entry,USAGE REIMB-ELECTRIC,Lee,0
Sunland RV Resort Emerald Desert,331232,15854423,188354,14-Apr-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Lee,9.6
Sunland RV Resort Emerald Desert,331232,15854426,188354,14-Apr-19,Void: Energy Charge - (9602 - 9602),Incorrect Entry,USAGE REIMB-ELECTRIC,Lee,0
Sunland RV Resort Emerald Desert,331232,15854427,188354,14-Apr-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Lee,9.6
Sunland RV Resort Emerald Desert,331232,15854431,188354,14-Apr-19,Void: Energy Charge - (9602 - 9602),Incorrect Entry,USAGE REIMB-ELECTRIC,Lee,0
Sunland RV Resort Emerald Desert,331232,15854432,188354,14-Apr-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Lee,9.6
Sunland RV Resort Emerald Desert,331232,15854580,188354,14-Apr-19,Void: Energy Charge - (9602 - 9602),Incorrect Entry,USAGE REIMB-ELECTRIC,Lee,0
Sunland RV Resort Emerald Desert,376870,15849073,221909,14-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,376870,15849074,221909,14-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,376870,15849071,221909,14-Apr-19,Void: 01-ED Daily Charge - (14-Apr-19),Cancelled Reservation,Lot-Daily,Lee,86
Sunland RV Resort Emerald Desert,376870,15849072,221909,14-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,9.35
Sunland RV Resort Emerald Desert,377401,15849086,222246,14-Apr-19,Void: 02-ED Weekly Rate - (14-Apr-19),Incorrect Entry,Lot-Weekly,Lee,71
Sunland RV Resort Emerald Desert,377401,15849087,222246,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,6.92
Sunland RV Resort Emerald Desert,377401,15849088,222246,14-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,377401,15849089,222246,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,377401,15849090,222246,14-Apr-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Lee,-7.1
Sunland RV Resort Emerald Desert,377398,15848920,222244,14-Apr-19,Void: 01-ED Daily Charge - (14-Apr-19),Incorrect Entry,Lot-Daily,Lee,91
Sunland RV Resort Emerald Desert,377398,15848921,222244,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,8.9
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,377398,15848922,222244,14-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,377398,15848923,222244,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,377398,15848924,222244,14-Apr-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Lee,-9.1
Sunland RV Resort Emerald Desert,376101,15849772,221305,14-Apr-19,Void: Laundry,Incorrect Entry,LAUNDRY,Lee,20
Sunland RV Resort Emerald Desert,376164,15798216,221344,14-Apr-19,Void: 01-ED Daily Charge - (14-Apr-19),Cancelled Reservation,Lot-Daily,Lindsay,101
Sunland RV Resort Emerald Desert,376164,15798217,221344,14-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,11
Sunland RV Resort Emerald Desert,376164,15798218,221344,14-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lindsay,1
Sunland RV Resort Emerald Desert,376164,15798219,221344,14-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,0.11
Sunland RV Resort Emerald Desert,374564,15778924,221539,14-Apr-19,Void: 02-ED Weekly Rate - (14-Apr-19),Incorrect Entry,Lot-Weekly,Molly,85
Sunland RV Resort Emerald Desert,374564,15778925,221539,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,9.24
Sunland RV Resort Emerald Desert,374564,15778926,221539,14-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,374564,15778927,221539,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,370997,15616227,217512,14-Apr-19,Void: 07-ED Parking/Storage - (14-Apr-19),Incorrect Entry,PARKING,Molly,0
Sunland RV Resort Emerald Desert,365400,15752071,213419,14-Apr-19,Void: 01-ED Daily Charge - (14-Apr-19),Cancelled Reservation,Lot-Daily,Molly,106
Sunland RV Resort Emerald Desert,365400,15752072,213419,14-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Molly,11.55
Sunland RV Resort Emerald Desert,365400,15752073,213419,14-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,365400,15752074,213419,14-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Molly,0.11
Sunland RV Resort Emerald Desert,367745,15501002,215155,14-Apr-19,Void: 03-ED 31 Day Rate - (14-Apr-19),Cancelled Reservation,Lot-Monthly,Molly,0.67
Sunland RV Resort Emerald Desert,367745,15491890,215155,14-Apr-19,Void: 03-ED 31 Day Rate - (14-Apr-19),Cancelled Reservation,Lot-Monthly,Molly,20
Sunland RV Resort Emerald Desert,367745,15500822,215155,14-Apr-19,Void: 03-ED 31 Day Rate - (14-Apr-19),Cancelled Reservation,Lot-Monthly,Molly,0.67
Sunland RV Resort Emerald Desert,370734,15617363,217329,14-Apr-19,Void: 02-ED Weekly Rate - (14-Apr-19),Cancelled Reservation,Lot-Weekly,Molly,78
Sunland RV Resort Emerald Desert,370734,15617364,217329,14-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,362604,15665040,211327,14-Apr-19,Void: 02-ED Weekly Rate - (14-Apr-19),Cancelled Reservation,Lot-Weekly,Molly,78
Sunland RV Resort Emerald Desert,362604,15665041,211327,14-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Molly,1
Sunland RV Resort Emerald Desert,338470,15633047,193375,14-Apr-19,Void: 07-ED Parking-Storage - (14-Apr-19),Cancelled Reservation,PARKING,Molly,0
Sunland RV Resort Emerald Desert,352267,15768814,216286,14-Apr-19,Void: ST-B7-40c: 07-ED Parking/Storage - (14-Apr-19),Incorrect Entry,PARKING,Molly,0
Sunland RV Resort Emerald Desert,340825,14498970,195105,14-Apr-19,Void: 02W- Emerald Weekly Rates - (14-Apr-19),Incorrect Entry,Lot-Weekly,Paul,53.49
Sunland RV Resort Emerald Desert,340825,14498971,195105,14-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Paul,1
Sunland RV Resort Emerald Desert,334313,15230109,190501,14-Apr-19,Void: 01H-Hotel Daily Rates - (14-Apr-19),Cancelled Reservation,VILLA RENTALS,Rivera,164.8
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,334313,15230110,190501,14-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Rivera,18.12
Sunland RV Resort Emerald Desert,337249,14238505,192532,14-Apr-19,Void: 02W- Emerald Weekly Rates - (14-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,72.25
Sunland RV Resort Emerald Desert,337249,14238506,192532,14-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,347546,14659932,199805,14-Apr-19,Void: 07-ED Parking-Storage - (14-Apr-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,332560,14016694,189231,14-Apr-19,Void: 02W- Emerald Weekly Rates - (14-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,85
Sunland RV Resort Emerald Desert,332560,14016695,189231,14-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,347546,14666414,199805,14-Apr-19,Void: 07-ED Parking-Storage - (14-Apr-19),Incorrect Entry,PARKING,Rivera,0
Sunland RV Resort Emerald Desert,347546,14661029,199805,14-Apr-19,Void: 07-ED Parking-Storage - (14-Apr-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,329999,13918663,187519,14-Apr-19,Void: 02W- Emerald Weekly Rates - (14-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,105
Sunland RV Resort Emerald Desert,340223,14766765,194708,14-Apr-19,Void: 02W- Emerald Weekly Rates - (14-Apr-19),Cancelled Reservation,Lot-Weekly,Rivera,83.03
Sunland RV Resort Emerald Desert,340223,14766766,194708,14-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Rivera,1
Sunland RV Resort Emerald Desert,337259,15357808,192540,14-Apr-19,Void: 02W- Emerald Weekly Rates - (14-Apr-19),Incorrect Entry,Lot-Weekly,Rivera,65.05
Sunland RV Resort Emerald Desert,377175,15819813,222109,14-Apr-19,Void: 01-ED Daily Charge - (14-Apr-19),Incorrect Entry,Lot-Daily,TERRI G,86
Sunland RV Resort Emerald Desert,377175,15819814,222109,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,TERRI G,8.39
Sunland RV Resort Emerald Desert,377175,15819815,222109,14-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,TERRI G,1
Sunland RV Resort Emerald Desert,377175,15819816,222109,14-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,TERRI G,0.11
Sunland RV Resort Emerald Desert,377175,15819817,222109,14-Apr-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,TERRI G,-8.6
Sunland RV Resort Emerald Desert,335241,14140562,191150,14-Apr-19,Void: 02W- Emerald Weekly Rates - (14-Apr-19),Incorrect Entry,Lot-Weekly,Vince,0
Sunland RV Resort Emerald Desert,340306,15206169,194769,15-Apr-19,Void: 01V-Villa Daily Rates - (15-Apr-19),Cancelled Reservation,VILLA RENTALS,Amanda,152.8
Sunland RV Resort Emerald Desert,340306,15206170,194769,15-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,16.8
Sunland RV Resort Emerald Desert,369642,15779074,224870,15-Apr-19,Void: 02-ED Weekly Rate - (15-Apr-19),Cancelled Reservation,Lot-Weekly,Amanda,79
Sunland RV Resort Emerald Desert,369642,15779075,224870,15-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,371890,15649152,218139,15-Apr-19,Void: 01-ED Daily Charge - (15-Apr-19),Cancelled Reservation,Lot-Daily,Amanda,83
Sunland RV Resort Emerald Desert,371890,15649153,218139,15-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,9.02
Sunland RV Resort Emerald Desert,371890,15649154,218139,15-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,371890,15649155,218139,15-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,332264,14370884,189021,15-Apr-19,Void: 01V-Villa Daily Rates - (15-Apr-19),Cancelled Reservation,VILLA RENTALS,Amanda,172
Sunland RV Resort Emerald Desert,332264,14370885,189021,15-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,18.92
Sunland RV Resort Emerald Desert,333964,14084330,190271,15-Apr-19,Void: 02W- Emerald Weekly Rates - (15-Apr-19),Testing ,Lot-Weekly,Amanda,79
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,333964,14084331,190271,15-Apr-19,Void:    - Internet Access-ED,Testing ,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,356107,15192661,206198,15-Apr-19,Void: 02W- Emerald Weekly Rates - (15-Apr-19),Cancelled Reservation,Lot-Weekly,Amanda,69
Sunland RV Resort Emerald Desert,356107,15192662,206198,15-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,358415,15624549,208043,15-Apr-19,Void: 07-ED Parking/Storage - (15-Apr-19),Incorrect Entry,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,358415,15603673,208043,15-Apr-19,Void: 07-ED Parking/Storage - (15-Apr-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,355251,15784454,226142,15-Apr-19,Void: 02-ED Weekly Rate - (15-Apr-19),Cancelled Reservation,Lot-Weekly,Amanda,59.27
Sunland RV Resort Emerald Desert,355251,15784455,226142,15-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,355251,15784456,226142,15-Apr-19,Void:    - COA,Cancelled Reservation,Good Sam Discount,Amanda,-5.83
Sunland RV Resort Emerald Desert,340304,14728462,194768,15-Apr-19,Void: 01V-Villa Daily Rates - (15-Apr-19),Cancelled Reservation,VILLA RENTALS,Arturo,152.8
Sunland RV Resort Emerald Desert,340304,14728463,194768,15-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Arturo,16.8
Sunland RV Resort Emerald Desert,335241,14755945,191150,15-Apr-19,Void: 02W- Emerald Weekly Rates - (15-Apr-19),Cancelled Reservation,Lot-Weekly,Arturo,1
Sunland RV Resort Emerald Desert,335241,14755946,191150,15-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Arturo,1
Sunland RV Resort Emerald Desert,335241,14755947,191150,15-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Arturo,0.11
Sunland RV Resort Emerald Desert,375877,15855076,221134,15-Apr-19,Void: Guest Fee-ED,Incorrect Entry,ADDITIONAL OCUPNTS,Briana,242
Sunland RV Resort Emerald Desert,375877,15855077,221134,15-Apr-19,Void:    - TOT Tax,Incorrect Entry,Transient/Occupancy Tax,Briana,21.78
Sunland RV Resort Emerald Desert,348104,14649564,200217,15-Apr-19,Void: 02W- Emerald Weekly Rates - (15-Apr-19),Cancelled Reservation,Lot-Weekly,Darlene,75
Sunland RV Resort Emerald Desert,348104,14649565,200217,15-Apr-19,Void:    - 2 x Pets,Cancelled Reservation,PETS,Darlene,6
Sunland RV Resort Emerald Desert,348104,14649566,200217,15-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Darlene,1
Sunland RV Resort Emerald Desert,376182,15798117,221359,15-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,376182,15798118,221359,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,376032,15789515,221246,15-Apr-19,Void: 01-ED Daily Charge - (15-Apr-19),Incorrect Entry,Lot-Daily,Jenn,81
Sunland RV Resort Emerald Desert,376032,15789516,221246,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.8
Sunland RV Resort Emerald Desert,376032,15789517,221246,15-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,376032,15789518,221246,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,376039,15789633,221253,15-Apr-19,Void: 01-ED Daily Charge - (15-Apr-19),Incorrect Entry,Lot-Daily,Jenn,81
Sunland RV Resort Emerald Desert,376039,15789634,221253,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.8
Sunland RV Resort Emerald Desert,376039,15789635,221253,15-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,376039,15789636,221253,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,377281,15838306,222166,15-Apr-19,Void: 02-ED Weekly Rate - (15-Apr-19),Cancelled Reservation,Lot-Weekly,Jenn,74
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,377281,15838307,222166,15-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,8.03
Sunland RV Resort Emerald Desert,377281,15838308,222166,15-Apr-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,377281,15838309,222166,15-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,376042,15789682,221256,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.8
Sunland RV Resort Emerald Desert,376042,15789683,221256,15-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,376042,15789684,221256,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,376042,15789681,221256,15-Apr-19,Void: 01-ED Daily Charge - (15-Apr-19),Incorrect Entry,Lot-Daily,Jenn,81
Sunland RV Resort Emerald Desert,376031,15789499,221245,15-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,376031,15789500,221245,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,376031,15789497,221245,15-Apr-19,Void: 01-ED Daily Charge - (15-Apr-19),Incorrect Entry,Lot-Daily,Jenn,81
Sunland RV Resort Emerald Desert,376031,15789498,221245,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.8
Sunland RV Resort Emerald Desert,376033,15789531,221247,15-Apr-19,Void: 01-ED Daily Charge - (15-Apr-19),Incorrect Entry,Lot-Daily,Jenn,81
Sunland RV Resort Emerald Desert,376033,15789532,221247,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.8
Sunland RV Resort Emerald Desert,376033,15789533,221247,15-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,376033,15789534,221247,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,376040,15789649,221254,15-Apr-19,Void: 01-ED Daily Charge - (15-Apr-19),Incorrect Entry,Lot-Daily,Jenn,81
Sunland RV Resort Emerald Desert,376040,15789650,221254,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.8
Sunland RV Resort Emerald Desert,376040,15789651,221254,15-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,376040,15789652,221254,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,376037,15789599,221251,15-Apr-19,Void: 01-ED Daily Charge - (15-Apr-19),Incorrect Entry,Lot-Daily,Jenn,81
Sunland RV Resort Emerald Desert,376037,15789600,221251,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.8
Sunland RV Resort Emerald Desert,376037,15789601,221251,15-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,376037,15789602,221251,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,376038,15789617,221252,15-Apr-19,Void: 01-ED Daily Charge - (15-Apr-19),Incorrect Entry,Lot-Daily,Jenn,81
Sunland RV Resort Emerald Desert,376038,15789618,221252,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.8
Sunland RV Resort Emerald Desert,376038,15789619,221252,15-Apr-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,376038,15789620,221252,15-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,376036,15789583,221250,15-Apr-19,Void: 01-ED Daily Charge - (15-Apr-19),Incorrect Entry,Lot-Daily,Jenn,81
